実行43回目 ε:0.50 α:0.50 γ:0.50 学習回数:80496 ステップ数:22
実行45回目 ε:0.50 α:0.50 γ:0.50 学習回数:5667 ステップ数:22
実行46回目 ε:0.50 α:0.50 γ:0.50 学習回数:41704 ステップ数:22
実行48回目 ε:0.50 α:0.50 γ:0.50 学習回数:21467 ステップ数:22
実行49回目 ε:0.50 α:0.50 γ:0.50 学習回数:33869 ステップ数:22
実行50回目 ε:0.50 α:0.50 γ:0.50 学習回数:5074 ステップ数:22
実行55回目 ε:0.50 α:0.50 γ:0.50 学習回数:9505 ステップ数:22
実行54回目 ε:0.50 α:0.50 γ:0.50 学習回数:17076 ステップ数:22
実行51回目 ε:0.50 α:0.50 γ:0.50 学習回数:68542 ステップ数:22
実行52回目 ε:0.50 α:0.50 γ:0.50 学習回数:23376 ステップ数:22
実行53回目 ε:0.50 α:0.50 γ:0.50 学習回数:10272 ステップ数:22
実行57回目 ε:0.50 α:0.50 γ:0.50 学習回数:9577 ステップ数:22
実行58回目 ε:0.50 α:0.50 γ:0.50 学習回数:29044 ステップ数:22
実行56回目 ε:0.50 α:0.50 γ:0.50 学習回数:9677 ステップ数:22
実行62回目 ε:0.50 α:0.50 γ:0.50 学習回数:8751 ステップ数:22
実行59回目 ε:0.50 α:0.50 γ:0.50 学習回数:4483 ステップ数:22
実行60回目 ε:0.50 α:0.50 γ:0.50 学習回数:22442 ステップ数:22
実行63回目 ε:0.50 α:0.50 γ:0.50 学習回数:15871 ステップ数:22
実行61回目 ε:0.50 α:0.50 γ:0.50 学習回数:20189 ステップ数:22
実行66回目 ε:0.50 α:0.50 γ:0.50 学習回数:12120 ステップ数:22
実行65回目 ε:0.50 α:0.50 γ:0.50 学習回数:11835 ステップ数:22
実行64回目 ε:0.50 α:0.50 γ:0.50 学習回数:52068 ステップ数:22
実行69回目 ε:0.50 α:0.50 γ:0.50 学習回数:24862 ステップ数:22
実行68回目 ε:0.50 α:0.50 γ:0.50 学習回数:16155 ステップ数:22
実行67回目 ε:0.50 α:0.50 γ:0.50 学習回数:48845 ステップ数:22
実行72回目 ε:0.50 α:0.50 γ:0.50 学習回数:11501 ステップ数:22
